Date,Close,High,Low,Open,Volume
2014-03-11,16.727697372436523,16.810385536988353,16.618486337529863,16.70772856397573,279224400
2014-03-12,16.743925094604492,16.76701512534068,16.600079002431578,16.678399466820302,199326400
2014-03-13,16.557952880859375,16.839092632621874,16.511459536891255,16.76982254939367,257742800
2014-03-14,16.37197494506836,16.56543382269782,16.319240853291284,16.499906568570527,237199200
2014-03-17,16.435951232910156,16.53673682000258,16.408180204323926,16.465906949073737,199544800
2014-03-18,16.581357955932617,16.59914374670963,16.387898945074873,16.409740822683258,209647200
2014-03-19,16.57699203491211,16.732383171167417,16.506472108435915,16.60819591088136,224756000
2014-03-20,16.497098922729492,16.620976130754574,16.454974972819514,16.534230256375118,208398400
2014-03-21,16.62721824645996,16.654677640887805,16.423150852186076,16.597887453807665,374046400
2014-03-24,16.824430465698242,16.865306286375677,16.695560563115656,16.800403901935866,355700800
2014-03-25,17.00540542602539,17.02912036421642,16.836907882261094,16.896507683006103,282293200
2014-03-26,16.842836380004883,17.130530181242047,16.814130490789044,17.05314626289096,299768000
2014-03-27,16.770442962646484,16.896504894216665,16.697428427804223,16.850323180098584,222031600
2014-03-28,16.751728057861328,16.816630450801803,16.670288027938767,16.797284881704158,200564000
2014-03-31,16.747983932495117,16.874980776199394,16.722707546171893,16.82567949129878,168669200
2014-04-01,16.901185989379883,16.908051672707057,16.74891446517996,16.77980504086826,200760000
2014-04-02,16.929269790649414,16.95828896968549,16.85781501989669,16.923965549988345,180420800
2014-04-03,16.811948776245117,16.92771221898513,16.776065575166626,16.89307717272054,162344000
2014-04-04,16.594457626342773,16.849699392946068,16.555766502686925,16.843771908802566,275251200
2014-04-07,16.333925247192383,16.565765559815137,16.28462560220926,16.475900025911514,289850400
2014-04-08,16.332979202270508,16.4166039011416,16.185075369256605,16.38758472083509,243888400
2014-04-09,16.547657012939453,16.552961253897013,16.288670740813078,16.308016305775794,206169600
2014-04-10,16.334228515625,16.60756774990634,16.324554899360585,16.558889712921015,239652000
2014-04-11,16.213470458984375,16.313944407926485,16.13639815973616,16.194434850891135,271717600
2014-04-14,16.278060913085938,16.293037102072578,16.138582550785646,16.28492493027031,205674000
2014-04-15,16.161977767944336,16.276804614235733,15.95510080503836,16.234057418620445,266490000
2014-04-16,16.194746017456055,16.259648383845633,16.042786126098587,16.164790310001845,214765600
2014-04-17,16.379777908325195,16.46777195719219,16.200671924343375,16.22563501145851,284334400
2014-04-21,16.574188232421875,16.604453916617476,16.349211980091336,16.392272506443852,182548800
2014-04-22,16.590707778930664,16.594763862786237,16.42845109329001,16.48492797823216,202563200
2014-04-23,16.37385368347168,16.572930176763272,16.364491690726542,16.508339425819614,394940000
2014-04-24,17.716215133666992,17.785798510891816,17.496544897793026,17.72994483586441,759911600
2014-04-25,17.84633445739746,17.847892567904974,17.59733340044141,17.615117523795636,390275200
2014-04-28,18.537473678588867,18.589271242302363,17.86535683731111,17.873159050524333,669485600
2014-04-29,18.482559204101562,18.59645121314522,18.394566816164886,18.52655623128381,337377600
2014-04-30,18.412668228149414,18.70410651933555,18.40361952314312,18.492236840790394,456640800
2014-05-01,18.45604133605957,18.559634839898877,18.296280872566054,18.472265680198223,244048000
2014-05-02,18.49036407470703,18.540915174303244,18.400811889402902,18.482876812782333,191514400
2014-05-05,18.751850128173828,18.75309994955886,18.409864002230393,18.414233377792463,287067200
2014-05-06,18.54746437072754,18.859494666135024,18.54746437072754,18.778054667380136,374564400
2014-05-07,18.482559204101562,18.637327021029215,18.339024777077533,18.573672811336486,282864400
2014-05-08,18.449615478515625,18.65105900045503,18.39972547972033,18.45777295917314,230297200
2014-05-09,18.372737884521484,18.395015109012363,18.20925985590467,18.341359741856248,291597600
2014-05-12,18.601490020751953,18.627532637654248,18.431109538573157,18.43393482987341,213208800
2014-05-13,18.63066864013672,18.655142766636782,18.534655661571314,18.57544475524732,159737200
2014-05-14,18.634113311767578,18.744876076284577,18.567279953160185,18.588930455710333,166404000
2014-05-15,18.475664138793945,18.71978034650656,18.45119001306619,18.660164359043996,230846000
2014-05-16,18.74833106994629,18.748957795119676,18.368349608204092,18.469698106831103,276256400
2014-05-19,18.97048568725586,19.056459320855783,18.742684464661437,18.759001105736623,317755200
2014-05-20,18.9742431640625,19.027270130803597,18.84936066913728,18.967967535493248,234836000
2014-05-21,19.024450302124023,19.036686523467225,18.89109693889881,18.946634168117697,196859600
2014-05-22,19.054582595825195,19.135537429114496,18.955117576476827,19.033560480660338,200760000
2014-05-23,19.269819259643555,19.2886461468469,19.02946853142137,19.05394264691802,232209600
2014-05-27,19.630664825439453,19.63788054369612,19.31689000409994,19.32473412327306,348866000
2014-05-28,19.579835891723633,19.762452575961344,19.57261849668604,19.642903892567578,315481600
2014-05-29,19.93659782409668,19.983350861596058,19.69781548268318,19.700325735377593,376474000
2014-05-30,19.861915588378906,20.212400739726124,19.733267682042026,20.01817459204046,564020800
2014-06-02,19.72541618347168,19.919328896032297,19.532445234028803,19.89203117149841,369350800
2014-06-03,20.004365921020508,20.04201969816645,19.712870051491652,19.719459043558313,292709200
2014-06-04,20.23279571533203,20.32912538080731,19.959498307799137,20.001230829135075,335482000
2014-06-05,20.31218147277832,20.375564502609432,20.16345322009139,20.276097854404977,303805600
2014-06-06,20.25633430480957,20.43487394187437,20.221820842155772,20.392199643955273,349938400
2014-06-09,20.58045768737793,20.61999332008912,20.152156396119807,20.36081565581259,301660000
2014-06-10,20.701255798339844,20.87697004570208,20.551899190802516,20.806684681904237,251108000
2014-06-11,20.61559295654297,20.813271040893426,20.52993273261361,20.674895543980583,182724000
2014-06-12,20.27075958251953,20.67270482886137,20.185099339952963,20.655133067377097,218996000
2014-06-13,20.04892349243164,20.30370904220803,19.961066348517864,20.25099375041838,218100000
2014-06-16,20.250995635986328,20.371799429582754,20.086264104210727,20.099443766253117,142244000
2014-06-17,20.22463607788086,20.360813047535864,20.163136585038536,20.275152800257555,118904000
2014-06-18,20.246604919433594,20.270765679807987,20.064301609603522,20.2663719002476,134056000
2014-06-19,20.17630958557129,20.27295257944494,20.06209483358696,20.270755690747333,142112000
2014-06-20,19.96765899658203,20.327871814181457,19.965462106939064,20.174121378154116,403592000
2014-06-23,19.950084686279297,20.123602079753798,19.89956628534952,20.05770880475593,174776000
2014-06-24,19.82928466796875,20.149961870587642,19.809517687161954,19.932516703033333,156144000
2014-06-25,19.846853256225586,19.921530739406084,19.690907621581918,19.813906617754807,147476000
2014-06-26,19.96546173095703,19.99840837203787,19.723855822590536,19.849051718109088,130516000
2014-06-27,20.202672958374023,20.20706506128109,19.936904649768575,19.94788742063958,256116000
2014-06-30,20.411331176757812,20.587045447480097,20.226831024925865,20.229027914137152,197929200
2014-07-01,20.540922164916992,20.66172595322061,20.4552619062056,20.540922164916992,152892000
2014-07-02,20.53213882446289,20.65952993526976,20.446476886401875,20.61779908678811,113860000
2014-07-03,20.652942657470703,20.668317534658975,20.4706393452841,20.573871381720753,91567200
2014-07-07,21.079050064086914,21.083442168233514,20.668318783334577,20.67710466736381,225872000
2014-07-08,20.942867279052734,21.26134922881078,20.62877910831795,21.1449375449943,260888000
2014-07-09,20.951663970947266,21.074663035286083,20.813290023566097,20.962646748436047,145744000
2014-07-10,20.874774932861328,20.9867928169789,20.540918169614752,20.593633453749725,158744000
2014-07-11,20.914318084716797,21.061477868815324,20.83524680579365,20.945067840327354,136072000
2014-07-14,21.184467315673828,21.28111031861544,21.008754745285277,21.054879357852343,171240000
2014-07-15,20.936277389526367,21.2723294137768,20.872581002302955,21.261348318160397,181911600
2014-07-16,20.817672729492188,21.32724220618986,20.808886846615493,21.298689343642458,213585200
2014-07-17,20.446475982666016,20.927492569643437,20.332262863192547,20.87258206156787,229192000
2014-07-18,20.74079132080078,20.80887979535306,20.431095338349614,20.56288186110728,199952000
2014-07-21,20.63316535949707,20.865985290716146,20.584843862285165,20.863788402006033,156316000
2014-07-22,20.804492950439453,20.84183169264628,20.6727080701158,20.795707068319786,220788000
2014-07-23,21.347007751464844,21.498559600734165,20.903329947379877,20.958240450557234,371672000
2014-07-24,21.311864852905273,21.37556123955571,21.1778830871467,21.314061742303046,182916000
2014-07-25,21.452434539794922,21.48977327901427,21.226203539455245,21.2723281600913,173876000
2014-07-28,21.74895477294922,21.797276291443243,21.42608237123485,21.485384986645617,221272000
2014-07-29,21.60837173461914,21.841193311994008,21.579818887955614,21.817032566457605,172572000
2014-07-30,21.557865142822266,21.678667251433044,21.452436233234852,21.621561531319877,132040000
2014-07-31,20.997779846191406,21.404117307440426,20.938477229446555,21.34042258697724,227372000
2014-08-01,21.114185333251953,21.22181112221045,20.82425795373813,20.844026605566725,194044000
2014-08-04,20.995573043823242,21.213019779274923,20.903323827668938,21.16689517119777,159832000
2014-08-05,20.892351150512695,21.015350154925475,20.7254227332841,20.945064770155923,223732000
2014-08-06,20.857202529907227,20.97141729961765,20.80229203409058,20.811077914509486,154232000
2014-08-07,20.854995727539062,21.179474018997556,20.77111554204035,20.954325576179546,186844000
2014-08-08,20.912382125854492,20.9300412867106,20.59011001854673,20.806430528858385,167460000
2014-08-11,21.188302993774414,21.20816997337562,20.934457996213244,21.02937389324671,146340000
2014-08-12,21.18389320373535,21.384760751173662,21.10442863787139,21.1993445535383,135180000
2014-08-13,21.46422004699707,21.46422004699707,21.199339348533048,21.223620275700465,127664000
2014-08-14,21.521615982055664,21.537067331295333,21.36710248965895,21.484091517340858,112464000
2014-08-15,21.627561569213867,21.673915600376386,21.38033838561028,21.609902409512863,195804000
2014-08-18,21.888038635253906,21.934392688345394,21.627571800689154,21.740145207880925,190288000
2014-08-19,22.1904354095459,22.22354591597947,21.923346910036937,21.943213887525207,277596000
2014-08-20,22.19927406311035,22.314055290378494,22.062418033150912,22.170579177311065,210796000
2014-08-21,22.201478958129883,22.280943521960964,22.09773346179093,22.19927114133714,133912000
2014-08-22,22.364826202392578,22.397936724169917,22.11539674860267,22.13746986843053,176736000
2014-08-25,22.413387298583984,22.552449464337244,22.355995841766482,22.468570938273995,161080000
2014-08-26,22.269906997680664,22.404555198129078,22.26328523111285,22.386896031234336,132608000
2014-08-27,22.543615341186523,22.640739066389735,22.227964918346792,22.29859989556621,209476000
2014-08-28,22.57010841369629,22.687097459249905,22.41780103073048,22.42442279797751,273840000
2014-08-29,22.625288009643555,22.7135821533246,22.559066980865094,22.704752570549424,178380000
2014-09-02,22.801881790161133,22.89900385594412,22.67385533518456,22.74890428074737,214256000
2014-09-03,21.839473724365234,22.77980155741821,21.760009163252207,22.757728442458085,501684000
2014-09-04,21.658466339111328,22.093311821085273,21.58562356139349,21.819601555683168,342872000
2014-09-05,21.846105575561523,21.9388137116346,21.70041991824254,21.8085810943993,233828000
2014-09-08,21.71145248413086,21.92114965242936,21.643025306194296,21.918943519256075,185426800
2014-09-09,21.629783630371094,22.753323653743365,21.22142494495315,21.870385227295316,759385200
2014-09-10,22.294187545776367,22.318468478819213,21.579008139610103,21.63419177214915,403478400
2014-09-11,22.38910675048828,22.391314567654042,21.989577731109872,22.163958237641555,249412400
2014-09-12,22.439870834350586,22.55685985384064,22.31184441586045,22.340539295561765,250504400
2014-09-15,22.43325424194336,22.746698618211116,22.39131581787865,22.693721107701233,245266000
2014-09-16,22.263280868530273,22.351575001631527,21.828433652364783,22.029302847271893,267632400
2014-09-17,22.422218322753906,22.47078019825064,22.203689883018598,22.353789459976166,243706000
2014-09-18,22.46857261657715,22.592183439813226,22.41780292327881,22.499475322386168,149197600
2014-09-19,22.28536033630371,22.592181231177527,22.183822643704627,22.578937696860123,283609600
2014-09-22,22.30743408203125,22.545827810872943,22.201482436371194,22.470778868869658,211153600
2014-09-23,22.656198501586914,22.722419553146977,22.192656192880357,22.20589972956385,253608800
2014-09-24,22.459741592407227,22.70254927280823,22.338336910171197,22.550243570814274,240687200
2014-09-25,21.60329246520996,22.23017782094496,21.57018194367273,22.18603158160937,400368000
2014-09-26,22.2390079498291,22.2390079498291,21.720282046622497,21.748976934485704,249482000
2014-09-29,22.097734451293945,22.170577252079354,21.771046598240826,21.775462232024044,199065200
2014-09-30,22.2390079498291,22.41338846239272,22.190446074928964,22.252251485139638,221056400
2014-10-01,21.892452239990234,22.225761874472898,21.786498917401314,22.203687072716633,205965200
2014-10-02,22.05138397216797,22.12201896750095,21.64081753552278,21.912320114680035,191031200
2014-10-03,21.989572525024414,22.119805077763324,21.86154610485789,21.949840245802758,173878400
2014-10-06,21.989572525024414,22.216928801209743,21.945424612516646,22.06241363353856,148204800
2014-10-07,21.797536849975586,22.09994379026105,21.793122899959222,21.947636411596484,168376800
2014-10-08,22.250041961669922,22.318469129109438,21.700411753035493,21.79974330494248,229618800
2014-10-09,22.298599243164062,22.59879830858117,22.208098970657637,22.413382130331534,309506000
2014-10-10,22.234588623046875,22.521542484506288,22.13967271343959,22.225759040284487,265326400
2014-10-13,22.031509399414062,22.466356623864687,22.031509399414062,22.367026774777322,214333600
2014-10-14,21.797536849975586,22.18823626315607,21.757804563544436,22.159541377872287,254754400
2014-10-15,21.530447006225586,21.88582974659674,21.009513362603425,21.625362924785662,403734400
2014-10-16,21.247907638549805,21.570179870118416,21.060283613303334,21.091186314681767,288618000
2014-10-17,21.55913734436035,21.85271462173841,21.369305547264055,21.521612885045403,272718800
2014-10-20,22.020477294921875,22.06462352751524,21.680545914926316,21.702619031222998,310069200
2014-10-21,22.618667602539062,22.740070583832672,22.35378515558144,22.740070583832672,378495600
2014-10-22,22.73344612121582,22.980669372241767,22.647359799283787,22.700335608764128,273052400
2014-10-23,23.139604568481445,23.188166441635445,22.874722083297176,22.974053646767924,284298800
2014-10-24,23.225688934326172,23.285286520074337,23.073381560422874,23.216859350498495,188215600
2014-10-27,23.20140838623047,23.28308077494351,23.1109064135427,23.144016932430198,136750800
2014-10-28,23.56120491027832,23.56120491027832,23.254384026822176,23.26542142772328,192243600
2014-10-29,23.693649291992188,23.700272744091148,23.477330344086983,23.541343575140502,210751600
2014-10-30,23.614185333251953,23.695856047362074,23.375791590510275,23.609769698717216,162619200
2014-10-31,23.839332580566406,23.848162165092177,23.664952075342253,23.84154039771561,178557200
2014-11-03,24.148357391357422,24.347018800832352,23.841536536084774,23.887890584283795,209130400
2014-11-04,23.97176742553711,24.16822100451765,23.777521663194175,24.1395261245114,166297600
2014-11-05,24.029157638549805,24.126281356780723,23.8680207136731,24.08213344664368,149743600
2014-11-06,24.097883224487305,24.11783635378142,23.89836207978517,24.07571439633964,139874000
2014-11-07,24.166614532470703,24.23533842346907,24.06463654566315,24.108974212493017,134766000
2014-11-10,24.12670135498047,24.237547173913903,24.091229881062745,24.168821616041555,108782000
2014-11-11,24.319576263427734,24.33066152381477,24.031378098470746,24.097884586673157,109769200
2014-11-12,24.663204193115234,24.703108770925333,24.246424362611478,24.248640062053312,187769600
2014-11-13,25.011247634887695,25.150912741758447,24.74078359723116,24.78512293451989,238091600
2014-11-14,25.312759399414062,25.314976790088483,24.654334753112707,25.08441720978061,176254400
2014-11-17,25.270633697509766,25.999999515203044,25.11766759105919,25.33270709622864,186986800
2014-11-18,25.59874153137207,25.647513977252636,25.24846823038754,25.259553492223482,176896000
2014-11-19,25.42138671875,25.658596769028325,25.228516023096347,25.592090274151474,167476800
2014-11-20,25.78495979309082,25.90689089852746,25.461290130282066,25.47459278174911,173582000
2014-11-21,25.820430755615234,26.06429127020822,25.722885873228712,26.050990310382176,228717200
2014-11-24,26.299274444580078,26.330311133913998,25.853675537126225,25.90466365901507,189803200
2014-11-25,26.070941925048828,26.54757938803562,26.03768783388727,26.396828973960105,275361600
2014-11-26,26.381305694580078,26.4034745207547,26.121926876453646,26.14631309265764,163073200
2014-11-28,26.36579132080078,26.469986680035476,26.170703253139468,26.441165679429034,99257600
2014-12-01,25.51006317138672,26.436734520341684,24.66763405729188,26.33918963370219,335256000
2014-12-02,25.412517547607422,25.66081284668138,24.995737783700438,25.162006549445675,237395600
2014-12-03,25.700714111328125,25.79382420223583,25.518927018491272,25.660809545028663,172253600
2014-12-04,25.603166580200195,25.98225907497526,25.558828929528346,25.665239967689967,168178000
2014-12-05,25.494544982910156,25.733972419983626,25.414735837219,25.71401928787413,153275600
2014-12-08,24.918149948120117,25.41695632376204,24.74523067518403,25.295025199833457,230659600
2014-12-09,25.299449920654297,25.339354482491803,24.241979877646898,24.4282017300129,240832000
2014-12-10,24.818378448486328,25.461284543461264,24.727485755501267,25.363741371888636,178261200
2014-12-11,24.745227813720703,25.228515780556084,24.683152717842937,24.88711036440876,165606800
2014-12-12,24.32622718811035,24.800647216747997,24.292973100026312,24.48806115668047,224112400
2014-12-15,23.993684768676758,24.74078444534508,23.57690344073932,24.5412616491381,268872400
2014-12-16,23.66558074951172,24.421549995617386,23.556952327852457,23.581338541686375,243162800
2014-12-17,24.25528907775879,24.35061488255999,23.6811067101843,23.747614895003196,213647200
2014-12-18,24.973569869995117,24.973569869995117,24.532403868940314,24.800650617891897,236024800
2014-12-19,24.78069305419922,25.104362669218304,24.75409113793961,24.887105793356984,353719200
2014-12-22,25.037858963012695,25.159788372590835,24.822817762083776,24.864939722662147,180670000
2014-12-23,24.949180603027344,25.12431722429717,24.93144486359853,25.102148395697753,104113600
2014-12-24,24.831687927246094,24.986871441550772,24.831687927246094,24.958052129286603,57918400
2014-12-26,25.270633697509766,25.388130015280954,24.831685125784443,24.851636564784112,134884000
2014-12-29,25.25289535522461,25.443548608285294,25.20633862272802,25.226291749708412,110395600
2014-12-30,24.94474983215332,25.255118556554045,24.853857112873477,25.193045149948595,119526000
2014-12-31,24.4703311920166,25.079983415721127,24.432644005935433,25.011259524470344,165613600
2015-01-02,24.2375431060791,24.70531251878136,23.798592992568466,24.694227262199288,212818400
2015-01-05,23.554737091064453,24.0867973730431,23.368516922627084,24.006988246177652,257142000
2015-01-06,23.55695915222168,23.816338020280458,23.19560061965636,23.61903255400942,263188400
2015-01-07,23.887277603149414,23.98703817877105,23.65450067153463,23.765346507280103,160423600
2015-01-08,24.805082321166992,24.8627226324375,24.097885309857276,24.21538332281689,237458000
2015-01-09,24.831687927246094,25.10658516317443,24.432642188500562,24.978003570537155,214798000
2015-01-12,24.219818115234375,24.969135448943987,24.120057527235872,24.962484968593877,198603200
2015-01-13,24.434852600097656,25.006817431812447,24.144437095686346,24.703099278993438,268367600
2015-01-14,24.34174919128418,24.49471531323738,24.053549306454705,24.173263026705097,195826400
2015-01-15,23.68111228942871,24.399393074381315,23.645642489509147,24.386092110833204,240056000
2015-01-16,23.497095108032227,23.849585675014477,23.321958519469998,23.7276546034291,314053200
2015-01-20,24.102313995361328,24.1577369021971,23.610158312039985,23.907224280820753,199599600
2015-01-21,24.286325454711914,24.62107869073436,24.00255866913812,24.153309086853763,194303600
2015-01-22,24.918149948120117,24.9336683010407,24.324016064145017,24.443729797263913,215185600
2015-01-23,25.046724319458008,25.217426152284684,24.72527039983578,24.89597392403558,185859200
2015-01-26,25.073328018188477,25.352660001314483,25.006821530740638,25.21521055439176,222460000
2015-01-27,24.195425033569336,24.935875977807996,24.171038818283535,24.922573329505678,382274800
2015-01-28,25.56326675415039,26.186221517154262,25.56326675415039,26.077591377548313,585908400
2015-01-29,26.35914421081543,26.423435008591323,25.61869303244263,25.78717920277347,337745600
2015-01-30,25.97339630126953,26.602999818446985,25.904670734938115,26.24829349247566,334982000
2015-02-02,26.299274444580078,26.418988114027787,25.733961867678516,26.170694599356437,250956400
2015-02-03,26.303714752197266,26.401257928588027,26.07315523199289,26.27046066624386,207662800
2015-02-04,26.505460739135742,26.716068881898618,26.228346097111075,26.27046806393836,280598800
2015-02-05,26.69464111328125,26.759185637251118,26.541069601144372,26.7124451524758,168984800
2015-02-06,26.469844818115234,26.763632651229667,26.363012106960742,26.71244158799873,174826400
2015-02-09,26.645673751831055,26.672380657208517,26.358562632684485,26.385271236110356,155559200
2015-02-10,27.157573699951172,27.186508442480807,26.743601417936667,26.745825861171046,248034000
2015-02-11,27.79411506652832,27.803017933868055,27.26440719517657,27.324499427159374,294247200
2015-02-12,28.14577293395996,28.372791824140226,27.947688789457672,28.056745951498062,297898000
2015-02-13,28.28375816345215,28.32827079514876,27.965487922482016,28.32827079514876,217088800
2015-02-17,28.450687408447266,28.684383005533768,28.248150997899188,28.375013885390867,252609600
2015-02-18,28.648773193359375,28.662126646062973,28.36611265877822,28.406174714937425,179566800
2015-02-19,28.58867835998535,28.71776739221714,28.56197145541902,28.595355086126933,149449600
2015-02-20,28.82237434387207,28.82237434387207,28.499653457078956,28.62651465154113,195793600
2015-02-23,29.601360321044922,29.601360321044922,28.857988628797774,28.93811274746554,283896400
2015-02-24,29.41663360595703,29.734905680161766,29.194066956842338,29.588010876682656,276912400
2015-02-25,28.66435432434082,29.28976939734613,28.52191181926601,29.280864830474275,298846800
2015-02-26,29.027137756347656,29.127292054691086,28.179159489691134,28.664353084202308,365150000
2015-02-27,28.590906143188477,29.06052179210405,28.541941220848713,28.93365720347011,248059200
2015-03-02,28.73111915588379,28.99597393092262,28.555293050994763,28.76673062394371,192386800
2015-03-03,28.791215896606445,28.826827368145587,28.508555359921896,28.702190613855443,151265200
2015-03-04,28.608705520629883,28.835724373786828,28.559743999455204,28.73334565301747,126665200
2015-03-05,28.134647369384766,28.65545244734505,27.98997872615739,28.61761652931516,226068400
2015-03-06,28.176942825317383,28.79345181409085,28.10127096521448,28.577561851486887,291368400
2015-03-09,28.29711151123047,28.837950002875996,27.83417267184496,28.479616017404826,354114000
2015-03-10,27.711767196655273,28.31492246485523,27.553745118097947,28.13464406642544,275426400
2015-03-11,27.206539154052734,27.769632348191667,27.1776061090033,27.765181763587254,275756000
2015-03-12,27.69841194152832,27.798567927648104,27.070774214428088,27.222119566256076,193450800
2015-03-13,27.50701332092285,27.909860139372583,27.28222221179748,27.687293474302706,207309200
2015-03-16,27.8096923828125,27.8096923828125,27.346755205389734,27.571546219630996,143497200
2015-03-17,28.274864196777344,28.337182579986006,27.965496724385353,28.021138380542887,204092400
2015-03-18,28.59313201904297,28.74670351988461,28.125742488103533,28.26595883797083,261083600
2015-03-19,28.377241134643555,28.76673267962886,28.354984814539783,28.65544938106163,183238000
2015-03-20,28.021135330200195,28.577550133156368,27.856436521356393,28.544166501534818,274780400
2015-03-23,28.312698364257812,28.455140859366967,28.15912685938606,28.292668184343317,150838800
2015-03-24,28.196964263916016,28.497427148688423,28.168029517967973,28.31715043665406,131369200
2015-03-25,27.460268020629883,28.22589771049454,27.460268020629883,28.16357933072388,206620800
2015-03-26,27.65167999267578,27.794122512173175,27.286670824207608,27.32228230310634,190291600
2015-03-27,27.431331634521484,27.754052503943598,27.35565981059288,27.725119459155888,158184800
2015-03-30,28.125743865966797,28.132420592756837,27.59826037492282,27.60938938493857,188398800
2015-03-31,27.693965911865234,28.15245262749894,27.678386315646087,28.063425635654404,168362400
2015-04-01,27.653902053833008,27.84753562116134,27.397950105676763,27.780764957103703,162485600
2015-04-02,27.892047882080078,27.945463393763433,27.640548220607812,27.8275033605238,128880400
2015-04-06,28.343856811523438,28.379468283392196,27.671706411460807,27.70286560032175,148776000
2015-04-07,28.04561996459961,28.515233965620876,28.038943237758097,28.4084029400596,140049200
2015-04-08,27.954370498657227,28.13242449531792,27.814154122469844,28.0100121603576,149316800
2015-04-09,28.16803741455078,28.172489698890228,27.74516209694648,28.01001528147936,129936000
2015-04-10,28.28821563720703,28.312698100017467,27.878693892102373,28.032263697492386,160752000
2015-04-13,28.232568740844727,28.615385206586744,28.179153240111305,28.57086917622061,145460400
2015-04-14,28.11016082763672,28.33050127496176,28.02335999390115,28.26595676048305,102098400
2015-04-15,28.216991424560547,28.294889389838783,28.045615900948434,28.13464287471568,115881600
2015-04-16,28.081222534179688,28.288209503391865,28.06786908392345,28.105704991681524,113476000
